-,-,-
1.59,-2.26,0.85
1.83,-3.78,1.40
1.40,-4.94,1.89
1.22,-5.80,2.20
1.40,-7.69,3.05
1.65,-11.05,4.15
1.46,-15.01,5.80
0.06,-17.58,6.71
-1.59,-16.42,4.27
-2.14,-11.96,-1.34
-1.46,-10.31,-3.91
-1.53,-9.03,-2.87
-1.83,-5.55,-2.01
-0.73,-1.71,-1.83
0.24,1.28,-0.79
0.98,3.72,0.24
0.92,4.88,0.73
0.61,4.70,0.67
0.12,4.15,0.12
-0.37,4.39,-0.79
-1.28,5.37,-1.16
-0.49,7.63,-2.26
-0.12,10.56,-4.33
1.46,12.70,-6.90
2.75,14.53,-9.28
4.94,16.42,-9.46
7.02,16.97,-7.81
7.51,15.44,-5.43
7.39,11.17,-2.99
6.65,4.52,0.73
4.82,-2.93,5.43
3.30,-9.89,10.01
1.53,-18.74,14.34
-0.92,-29.91,17.76
-5.68,-39.55,18.86
-9.22,-33.02,6.16
-0.98,-21.48,-2.20
7.81,-17.70,12.33
14.10,-13.55,38.02
20.20,-3.11,54.93
27.59,3.11,64.70
36.44,6.90,84.59
40.34,18.49,103.15
41.75,27.47,117.74
34.91,27.47,117.07
29.60,24.17,98.57
22.71,22.95,80.81
15.20,17.76,62.74
10.07,11.29,47.24
4.09,9.52,38.02
-1.83,8.54,23.56
-9.28,3.48,5.86
-13.73,0.24,-3.78
-17.27,-0.67,-5.07
-18.98,0.67,-7.20
-22.22,4.88,-13.12
-28.14,15.08,-26.25
-35.16,25.33,-38.27
-41.56,28.69,-49.38
-46.75,31.56,-54.99
-49.93,35.95,-53.96
-47.67,37.90,-46.57
-42.05,33.94,-36.38
-35.71,21.48,-26.06
-31.37,1.53,-13.67
-28.20,-20.14,1.40
-23.68,-42.05,18.19
-20.69,-63.42,30.46
-19.23,-60.18,16.97
0.98,-32.29,-8.79
25.09,-23.44,-6.53
37.35,-17.40,8.18
53.22,-9.64,17.15
73.24,-1.04,20.94
95.28,-10.68,33.26
109.99,-18.19,35.83
119.75,-21.06,33.20
126.10,-26.25,28.56
123.60,-16.54,29.17
117.19,-10.80,26.67
110.29,-12.21,24.72
86.98,-9.40,23.50
59.02,-7.32,19.04
35.28,-4.46,9.28
18.49,-5.37,5.80
7.14,-4.46,0.55
-2.44,-1.89,0.18
-8.30,-1.95,-1.10
-11.90,-4.33,-2.81
-15.56,-2.44,-4.21
-19.53,5.19,-8.67
-22.77,15.01,-17.70
-26.49,20.94,-33.87
-29.54,21.06,-48.10
-31.92,23.01,-57.31
-32.65,30.82,-67.57
-31.13,39.55,-79.28
-28.08,40.71,-87.04
-23.99,32.04,-86.85
-20.94,15.69,-77.27
-18.13,-5.31,-60.73
-13.98,-24.60,-41.26
-7.69,-39.67,-21.55
-1.34,-53.28,-5.43
3.66,-64.27,6.65
3.48,-49.99,9.34
6.16,-21.12,-1.22
9.52,-20.51,-3.54
-0.24,-21.85,-2.26
-3.78,-15.01,3.72
1.77,-6.04,22.40
14.34,1.46,54.57
27.47,8.24,82.34
35.40,18.62,100.52
36.80,25.33,113.89
34.91,24.96,118.04
31.56,24.72,122.13
27.04,24.35,126.53
19.04,25.82,119.75
14.65,18.86,114.62
8.91,11.47,102.29
6.65,3.11,85.39
9.40,3.78,58.47
8.36,2.93,61.22
3.23,5.19,45.96
2.14,8.30,15.50
0.18,8.85,14.16
-1.89,10.13,7.69
-2.56,11.11,-0.37
-3.11,13.73,-4.15
-6.96,18.37,-19.17
-12.51,21.73,-55.24
-19.17,23.99,-88.81
-26.18,27.77,-107.18
-29.85,34.73,-104.98
-26.49,41.93,-86.98
-22.28,47.36,-67.87
-20.08,46.57,-55.24
-19.47,36.44,-46.02
-16.54,18.92,-37.29
-13.37,0.31,-30.40
-10.50,-13.73,-23.50
-7.32,-26.73,-11.66
-3.97,-41.56,2.93
-3.60,-57.80,14.65
-5.37,-74.52,19.90
-7.14,-85.45,17.70
-6.71,-60.85,-0.67
10.93,-46.57,-11.35
27.71,-38.64,-8.91
35.89,-24.54,2.62
44.13,-6.23,9.46
54.81,7.69,14.34
64.64,5.13,18.07
73.36,-12.94,12.45
82.70,-12.15,5.62
89.36,-14.28,3.11
96.68,-24.72,-5.00
99.85,-25.57,-8.61
99.43,-29.11,-6.47
91.43,-21.67,-3.85
82.46,-20.57,-0.06
67.81,-7.75,10.86
50.66,0.79,8.24
32.10,8.30,8.91
16.54,6.65,8.24
6.90,-3.17,2.81
0.61,-12.02,-1.83
-2.81,-20.08,-4.64
-5.13,-24.96,-6.59
-7.57,-25.70,-7.69
-8.79,-23.38,-7.81
-8.36,-18.49,-6.23
-6.90,-11.47,-3.85
-4.82,-4.09,-0.61
-3.54,2.44,2.56
-2.50,8.12,5.07
-1.71,12.63,7.45
-0.55,16.36,9.83
0.98,19.29,11.35
















-,-,-
2.50,-0.24,1.34
2.20,-0.67,1.10
1.83,-0.92,0.92
1.28,-0.98,0.73
1.22,-0.79,0.73
1.40,-0.61,0.73
1.28,-0.49,0.85
1.40,-0.06,0.92
1.71,0.00,0.85
1.71,-0.06,0.92
1.89,0.06,0.92
2.14,0.06,0.85
2.50,-0.24,0.92
2.50,-0.49,0.85
2.81,-0.73,0.79
2.99,-0.85,0.67
2.69,-1.16,0.49
1.89,-1.77,-0.37
1.28,-2.50,-0.92
1.10,-2.93,-1.10
0.98,-3.17,-1.10
1.16,-3.05,-1.10
1.46,-2.81,-0.73
1.59,-2.26,-0.43
1.59,-1.77,-0.12
1.95,-1.34,-0.18
2.08,-1.10,0.43
1.95,-1.10,0.98
1.95,-1.10,1.28
3.11,-0.79,3.72
4.21,0.18,9.09
7.08,2.26,16.17
13.12,5.13,30.03
19.65,6.59,41.14
26.00,9.70,55.48
32.65,13.79,70.80
39.31,15.08,86.91
39.25,22.89,94.48
40.41,24.35,95.52
39.18,19.71,96.50
36.38,20.02,93.26
31.19,15.75,84.78
22.89,15.38,59.57
17.88,13.98,47.79
9.83,9.22,36.93
7.93,4.33,31.25
2.20,3.11,20.63
1.53,3.85,12.76
-1.77,5.00,15.56
-5.98,5.74,10.68
-10.44,4.39,1.16
-16.30,2.87,-2.93
-20.75,1.16,-6.90
-24.96,3.11,-15.32
-31.19,8.73,-31.07
-40.89,12.94,-50.72
-49.50,8.85,-59.08
-56.21,9.64,-54.99
-57.56,19.35,-45.65
-53.83,30.33,-35.71
-47.97,35.34,-27.59
-42.18,31.19,-21.48
-38.02,19.47,-15.50
-34.73,3.54,-7.39
-31.80,-12.08,3.17
-27.71,-27.28,15.87
-22.83,-43.03,26.79
-19.53,-41.32,18.68
-7.63,-21.61,-5.37
18.25,-17.82,-7.08
32.90,-13.00,6.04
48.58,-2.87,14.59
67.99,1.16,18.19
83.13,-3.17,25.09
95.21,-16.60,23.99
109.80,-23.68,19.10
120.00,-20.75,19.71
124.33,-22.16,18.80
126.10,-22.58,20.57
123.47,-14.59,19.41
119.51,-13.00,20.14
103.03,-10.25,15.75
77.51,-8.97,14.65
52.00,-7.45,10.86
27.95,3.36,8.42
12.94,1.34,4.21
2.69,3.72,2.99
