-,-,-
1.77,0.43,-0.24
1.53,0.43,-0.31
1.83,0.31,0.00
2.81,0.55,0.00
3.97,0.98,0.24
4.46,0.98,0.67
4.27,0.98,0.61
3.78,0.61,-0.06
2.38,0.00,-0.73
1.34,-0.37,-1.10
1.16,-0.24,-1.28
2.14,0.31,-1.04
3.05,0.98,-0.61
4.09,1.77,-0.06
4.52,2.50,0.73
4.39,2.87,0.79
3.85,2.56,0.49
2.87,1.77,0.06
1.59,1.10,0.06
1.77,0.31,-0.18
1.22,-0.18,-0.18
1.34,-0.06,-0.61
1.04,0.06,-0.98
0.43,0.37,-1.16
-0.98,0.24,-1.40
-2.56,0.18,-1.40
-3.42,0.55,-1.40
-4.21,0.67,-1.22
-4.27,1.04,-0.85
-3.30,1.89,-0.43
-1.89,2.56,0.49
0.18,3.54,1.28
0.49,3.91,1.83
0.73,4.03,2.14
1.16,3.91,2.87
1.53,3.23,3.54
1.65,2.38,3.72
1.40,1.59,3.48
1.34,1.10,3.17
0.37,0.61,2.93
-0.67,0.31,2.44
-1.28,0.18,2.01
-1.77,0.00,2.01
-1.71,0.00,1.95
-0.85,0.00,2.44
0.61,-0.55,5.92
5.74,-2.32,19.71
9.77,-2.93,35.03
13.61,-2.62,38.45
17.09,-2.38,39.67
17.70,-3.42,36.01
18.49,-6.10,32.71
17.21,-7.14,28.75
18.68,-8.85,30.09
23.56,-4.58,39.55
27.10,-1.34,54.63
32.78,1.22,67.69
40.89,1.40,80.69
42.18,-1.28,98.02
37.48,-0.98,104.43
34.00,-1.16,107.91
31.07,3.78,105.35
27.10,8.06,98.14
21.97,8.85,92.47
20.81,7.69,94.30
16.48,7.93,93.38
15.32,7.57,84.29
12.08,4.39,84.11
8.12,7.14,81.73
6.16,4.94,82.95
-2.08,-3.11,85.69
-0.55,-0.92,73.12
1.46,-1.04,70.31
1.22,-3.66,78.98
1.34,-1.22,76.60
3.48,-0.61,74.10
1.10,-0.49,73.36
-2.14,-4.15,66.71
-1.46,-4.39,64.82
-1.83,-5.80,70.43
-1.10,-4.94,71.78
-1.10,-5.49,65.31
0.49,-4.21,58.04
0.24,-1.16,47.24
1.10,-2.93,51.39
-0.92,-5.13,50.48
0.73,-7.93,53.10
-0.49,-9.16,50.11
-1.04,-7.57,50.29
0.98,-9.46,55.48
-1.04,-10.44,57.19
0.79,-8.67,45.29
0.00,-6.59,34.24
1.65,-2.81,21.42
1.95,2.99,8.42
5.25,6.35,0.55
6.16,6.90,0.73
5.37,5.19,1.95
3.72,2.99,1.89
2.08,1.22,1.10
0.24,0.31,1.22
-0.67,-0.98,5.49
-0.24,-2.75,19.78
-0.79,-3.60,33.63
0.43,-5.68,36.44
2.69,-2.62,30.76
2.08,-2.44,28.20
2.32,-5.62,32.41
1.40,-5.92,42.05
0.98,-15.26,61.16
0.85,-17.09,68.54
2.20,-19.84,65.19
3.54,-19.23,54.99
7.14,-15.38,37.90
7.57,-7.87,24.96
7.87,-5.31,21.79
5.92,2.50,7.93
6.71,7.45,-2.93
4.94,7.02,-3.11
2.81,4.46,-1.16
1.16,1.40,0.92
-0.67,-0.98,3.23
-1.22,-2.38,5.86
-1.89,-3.97,13.92
-3.17,-2.87,17.70
-1.59,3.23,6.23
0.00,5.80,-0.06
-0.12,6.16,-0.73
1.04,7.63,-2.01
4.33,10.38,-5.00
11.84,12.21,-14.04
7.75,24.90,-40.95
6.65,45.23,-86.00
6.47,59.27,-127.56
4.46,65.86,-152.89
-0.55,67.08,-164.06
-6.65,68.79,-167.60
-12.08,68.66,-167.24
-15.50,65.61,-164.98
-18.25,58.53,-159.91
-22.83,49.62,-151.43
-28.81,39.31,-138.67
-28.69,27.10,-118.23
-24.90,14.22,-91.25
-23.93,4.46,-67.20
-24.41,-2.14,-52.98
-23.25,-5.86,-46.33
-21.73,-9.89,-45.84
-14.59,-12.15,-45.04
-11.05,-15.93,-33.94
-11.90,-24.23,-20.14
-13.98,-31.19,-13.00
-15.99,-32.59,-11.60
-15.26,-32.47,-9.22
-13.24,-36.13,-0.92
-12.33,-46.51,11.72
-13.67,-59.14,20.02
-8.91,-46.57,3.97
-1.22,-36.38,-14.65
14.34,-35.52,-16.24
19.53,-33.94,-9.03
29.48,-26.86,-3.48
38.45,-22.95,1.22
43.95,-18.98,5.80
48.28,-13.37,8.79
47.55,-14.22,10.19
44.49,-16.66,10.62
41.75,-17.33,8.36
42.54,-28.02,2.99
50.78,-26.18,-0.24
55.24,-20.87,2.69
62.62,-30.76,-0.12
76.84,-50.17,-3.42
89.29,-46.94,0.85
91.19,-44.98,0.98
86.00,-42.91,1.77
79.28,-36.80,1.22
76.35,-27.89,9.16
71.29,-18.55,11.78















-,-,-
-1.34,-0.31,0.67
-0.98,-0.73,3.30
-1.16,-0.49,4.94
-1.59,0.31,5.25
-1.71,1.10,5.25
-2.01,1.77,5.49
-2.01,2.01,5.37
-1.89,2.08,5.19
-0.98,2.14,4.70
-0.18,2.56,4.09
0.37,2.93,3.42
0.55,3.78,2.69
1.10,3.54,2.20
1.40,2.69,1.46
1.83,1.83,0.37
1.34,1.16,-0.31
0.92,0.67,-0.55
0.49,0.61,-0.67
0.06,0.98,-0.85
-0.24,0.98,-0.92
0.37,0.92,-1.28
1.28,0.31,-1.71
1.71,-0.61,-2.87
1.65,-2.14,-4.09
0.61,-3.66,-5.13
-1.59,-5.49,-6.23
-3.54,-5.80,-7.63
-5.13,-4.76,-8.54
-5.86,-3.05,-8.54
-5.43,-1.34,-7.08
-3.97,0.18,-4.94
-2.75,1.28,-3.48
-2.81,1.89,-2.26
-3.30,2.38,-1.04
-4.21,2.14,-0.06
-5.13,1.16,0.61
-5.80,-0.43,0.92
-7.32,-2.87,0.85
-10.01,-6.59,-1.16
-8.54,-8.00,-1.59
-10.38,-9.83,0.92
-11.84,-11.54,2.14
-12.02,-14.65,4.09
-14.89,-17.40,6.71
-17.52,-12.15,-3.78
-11.66,-7.69,-10.07
-7.57,-5.80,-1.10
-4.33,-3.42,3.30
1.77,-1.95,3.48
3.42,-1.46,4.03
4.27,-0.73,4.46
5.19,-0.98,5.37
5.92,-2.62,8.30
5.74,-3.42,16.36
7.39,2.62,27.04
15.38,7.81,43.09
22.83,9.64,52.43
28.69,12.33,53.83
31.98,11.35,52.12
30.82,10.07,52.37
30.88,13.61,57.07
33.51,17.33,72.02
35.22,22.34,92.41
36.13,25.57,111.94
36.32,28.93,126.10
32.41,31.74,132.69
28.44,32.29,138.61
19.10,30.46,142.46
17.70,25.02,145.69
19.23,23.74,143.37
22.22,25.39,141.24
21.36,27.04,137.94
18.13,26.37,136.54
13.43,23.32,137.51
10.86,21.73,138.24
8.48,16.24,138.92
2.93,14.10,136.29
-1.59,14.77,127.56
-1.59,12.57,123.96
-5.49,6.96,127.32
-9.70,8.30,118.41
-5.07,3.60,111.21
-4.58,0.49,106.69
-8.48,-1.10,97.66
-8.54,-0.24,89.23
-4.52,-4.09,92.71
-4.82,-2.93,95.76
-6.59,-4.39,86.85
-4.33,-2.20,77.70
-4.46,-5.68,74.22
-1.95,-9.40,72.69
-1.53,-10.31,61.52
-1.59,-8.18,52.00
-2.62,-4.15,34.91
0.24,-0.24,20.87
0.92,2.14,12.45
1.77,5.49,2.56
0.31,7.81,-2.87
-1.65,7.26,-3.85
-2.44,5.92,-4.64
-2.75,5.07,-4.82
-1.53,4.82,-4.15
-3.48,2.87,-3.05
-2.50,4.64,-2.81
-2.14,5.13,-3.23
-2.08,6.23,-4.76
2.01,11.47,-12.88
5.68,17.52,-38.88
13.49,21.00,-76.97
20.45,25.51,-109.68
23.07,32.47,-138.37
24.23,37.54,-163.15
27.34,39.00,-181.03
19.47,37.66,-194.15
13.79,32.47,-204.59
10.13,22.89,-205.87
4.88,11.78,-194.34
1.46,1.95,-174.56
-4.39,-4.09,-152.95
-11.84,-8.12,-133.00
-16.36,-11.17,-113.71
-18.86,-15.01,-93.75
-21.67,-19.29,-75.62
-24.72,-23.62,-61.89
-28.08,-28.56,-51.57
-31.80,-32.71,-41.69
-31.49,-35.64,-30.82
-29.79,-38.45,-18.19
-26.55,-42.60,-4.88
-22.34,-48.52,7.81
-17.82,-53.16,20.14
-19.59,-58.59,29.36
-10.13,-54.44,19.90
-11.90,-39.49,2.20
-1.71,-34.30,0.67
2.08,-29.60,5.55
8.42,-21.73,5.07
11.11,-14.95,2.87
12.63,-12.94,3.66
15.38,-14.34,4.58
17.64,-18.43,6.16
18.19,-23.13,7.08
17.88,-26.79,6.47
20.63,-32.17,6.35
21.00,-37.72,7.45
21.61,-32.17,5.98
25.63,-27.34,5.19
35.10,-32.17,8.61
50.42,-47.00,13.37
65.06,-54.14,12.57
78.31,-58.90,14.28
90.58,-68.73,20.57
102.60,-67.38,18.74
114.93,-68.05,18.13
124.39,-64.09,22.28
130.37,-60.73,20.75
132.02,-57.62,15.44
125.24,-51.45,18.01
113.77,-52.00,15.14
94.91,-30.15,13.79
71.11,-15.87,14.34
54.14,-12.94,6.53
42.91,-8.24,7.51
31.01,-0.79,12.15
22.58,4.39,5.49
11.72,8.30,6.23
4.03,10.25,3.48
-0.98,4.03,0.85
-3.85,-2.87,-0.24
-6.65,-7.02,-0.79
-8.42,-8.18,-0.43
-8.48,-6.29,0.49
-7.20,-2.69,0.49
-5.49,2.14,1.16
-3.11,7.39,2.14
-1.83,11.78,2.56
-1.89,14.53,2.62
-1.59,16.66,3.11
-0.92,18.19,3.23
-0.73,19.53,2.62















-,-,-
-8.61,-15.56,2.44
-9.89,-16.72,2.20
-10.86,-16.72,2.01
-10.62,-15.38,1.83
-8.97,-13.18,1.65
-6.96,-10.50,1.83
-4.33,-7.81,1.77
-2.08,-5.62,1.53
0.12,-3.72,1.89
1.53,-2.20,2.26
2.08,-1.46,2.50
1.95,-1.10,2.50
1.77,-0.61,2.20
1.77,-0.31,1.83
1.71,-0.24,1.59
1.89,-0.49,1.16
1.34,-1.10,0.85
0.67,-1.53,0.92
0.24,-2.08,0.73
-0.12,-2.75,0.73
-0.31,-3.30,0.79
-0.18,-3.36,0.92
0.12,-3.23,1.10
0.55,-2.75,1.28
0.92,-2.20,0.92
1.53,-1.46,0.67
2.01,-0.37,0.73
2.38,0.49,0.55
2.38,1.04,0.73
1.95,0.92,1.10
1.53,0.00,1.71
1.10,-0.98,2.81
1.40,-1.59,4.94
2.75,-1.83,9.83
5.37,-0.67,20.87
8.61,0.98,28.99
11.11,5.25,31.98
13.55,5.49,37.41
16.42,5.49,45.10
21.06,8.67,49.99
25.02,10.07,59.33
26.92,16.42,59.51
31.92,15.63,70.56
31.07,17.94,80.08
33.33,17.94,89.05
33.33,15.75,104.13
33.69,18.31,114.38
37.66,19.65,117.61
40.47,22.28,120.67
40.53,21.42,122.92
38.88,23.50,115.84
39.61,23.68,106.26
40.41,19.84,102.54
37.90,18.01,103.52
39.61,19.41,108.09
40.16,19.47,118.41
47.42,20.57,125.12
31.25,18.68,123.29
20.87,7.87,120.54
18.86,4.39,109.62
18.07,2.81,102.17
16.48,4.64,105.04
18.19,5.19,117.68
15.08,7.32,135.80
13.61,10.86,146.24
14.22,3.66,153.63
11.72,1.65,151.98
13.98,1.46,141.60
15.87,1.04,131.10
14.04,-5.98,119.20
10.44,-10.74,103.39
12.88,-8.61,87.28
15.44,-12.27,89.48
12.63,-10.86,83.50
13.12,-10.56,76.48
10.56,-11.05,71.53
8.42,-12.76,61.16
2.56,-10.19,38.33
2.38,-3.66,10.25
3.42,-1.34,1.71
5.62,1.46,0.79
7.63,5.43,-0.37
10.01,10.74,-3.54
9.70,12.76,-4.70
4.33,10.01,-3.85
-0.49,7.26,-4.27
-2.44,5.62,-6.41
-1.34,6.53,-8.12
-2.20,7.02,-9.52
-1.22,8.24,-12.57
-0.92,10.62,-17.40
-0.18,13.24,-27.47
1.04,21.12,-53.41
3.66,32.35,-89.05
6.84,40.95,-124.27
13.12,44.68,-151.00
17.94,45.23,-162.66
19.53,44.49,-164.18
17.64,41.32,-161.93
16.97,37.48,-161.07
15.20,34.85,-164.73
13.12,33.81,-170.90
10.01,34.91,-176.94
6.10,36.80,-180.66
0.55,36.50,-179.32
-6.90,34.12,-171.57
-17.15,30.88,-154.72
-23.86,26.61,-127.44
-26.37,22.58,-94.12
-29.11,18.13,-61.77
-30.76,13.00,-37.90
-30.82,7.14,-24.23
-31.62,1.65,-19.17
-32.59,-2.08,-19.17
-33.87,-4.09,-19.96
-34.24,-4.58,-17.40
-31.98,-3.66,-11.05
-29.36,-3.60,-2.44
-27.47,-5.00,6.65
-24.72,-5.37,14.47
-21.36,-7.87,20.57
-18.86,-13.85,23.74
-17.09,-21.61,23.68
-16.85,-28.63,22.22
-18.01,-32.04,21.48
-17.82,-32.53,19.59
-13.67,-17.94,0.55
-13.00,-15.69,-7.75
-5.86,-11.54,-6.84
-6.16,-15.63,2.44
-4.27,-16.30,8.24
-0.67,-14.04,6.77
0.37,-13.06,5.19
0.06,-12.51,4.39
0.31,-11.84,3.85
1.46,-10.56,4.03
2.93,-8.30,3.72
6.10,-5.92,3.23
12.82,-5.92,2.81
24.48,-17.03,2.75
34.12,-20.63,1.65
45.35,-27.28,-1.10
58.23,-36.44,-1.59
71.78,-45.35,-1.40
83.56,-47.67,3.85
91.06,-49.26,4.88
104.00,-55.48,0.31
110.66,-60.36,-2.50
113.28,-61.40,1.40
113.53,-61.16,4.70
111.82,-58.65,3.72
103.76,-49.99,0.43
96.25,-41.93,-3.36
80.69,-33.02,-6.23
63.96,-28.32,-6.41
41.93,-15.93,-1.10
24.96,-8.42,-0.18
13.61,-5.19,2.87
