-,-,-
-5.13,1.10,-6.96
-2.87,0.49,-7.81
-5.25,1.34,-8.18
-5.13,1.28,-6.84
-4.58,0.43,-4.27
-3.78,0.24,-2.20
-2.99,0.31,-1.16
-1.65,-0.37,-0.85
-0.24,-0.61,-0.18
-0.43,-0.37,-0.06
-2.32,0.67,-0.24
-3.66,2.56,-0.98
-3.97,4.46,-1.53
-3.54,5.43,-1.71
-3.11,5.07,-1.89
-2.87,3.60,-2.01
-2.93,2.14,-1.53
-3.23,1.46,-1.04
-3.60,1.59,-0.92
-3.85,1.77,-1.71
-3.54,2.08,-3.05
-2.44,1.83,-4.03
-0.85,0.92,-4.21
0.43,-0.37,-3.72
1.95,-1.46,-3.36
2.75,-2.50,-3.05
3.66,-3.30,-2.81
4.21,-4.15,-2.56
4.76,-5.43,-1.89
4.33,-8.73,-0.98
4.46,-13.73,0.43
4.33,-20.02,3.48
3.54,-26.86,7.87
4.33,-34.36,13.24
2.99,-42.79,19.90
-0.31,-51.64,27.71
-3.66,-57.68,38.15
-6.59,-60.73,55.11
-10.56,-59.75,79.65
-16.78,-54.14,100.59
-27.71,-49.07,50.17
-20.45,-41.08,6.10
9.16,-2.93,80.44
40.65,44.80,156.37
74.46,84.47,199.77
92.83,97.05,206.79
89.11,91.37,189.03
72.02,71.72,164.92
45.84,60.18,123.23
28.02,42.91,89.48
9.16,28.50,65.61
-1.10,18.49,48.40
-5.74,16.30,38.94
-10.80,13.55,21.73
-15.08,6.71,-2.56
-19.90,-2.87,-20.69
-29.24,-6.84,-33.08
-39.49,-7.02,-53.53
-49.01,-6.16,-80.69
-56.27,-2.26,-103.58
-60.30,4.94,-114.38
-64.27,13.67,-108.95
-65.19,19.65,-88.50
-58.78,19.35,-59.20
-49.01,13.18,-27.47
-42.66,0.92,-0.49
-40.28,-19.35,17.46
-39.12,-42.85,25.02
-32.47,-43.33,6.77
-8.42,-33.51,-8.00
17.03,-17.88,-1.46
38.57,-3.60,15.81
64.09,-0.49,25.39
93.93,-8.85,31.98
119.32,-17.33,40.28
138.49,-26.79,42.79
153.02,-35.40,37.35
167.60,-35.16,48.83
175.17,-28.14,56.46
176.51,-24.41,55.24
172.85,-24.29,51.57
161.68,-18.19,48.46
135.07,-11.29,53.47
95.15,-5.86,46.14
58.04,-2.50,19.29
28.93,0.85,3.66
6.16,1.95,0.18
-7.75,4.09,-0.98
-19.17,6.77,-10.19
-28.26,12.70,-15.93
-34.55,6.96,-24.90
-44.07,-0.43,-49.38
-56.70,-4.27,-76.23
-72.14,-5.07,-100.28
-83.37,-1.89,-122.80
-88.56,2.08,-140.81
-87.83,3.42,-154.60
-86.06,-0.43,-161.13
-81.97,-10.74,-156.98
-74.71,-25.94,-141.91
-67.57,-42.72,-115.36
-58.65,-59.08,-78.74
-42.24,-71.66,-39.43
-26.86,-76.42,-8.42
-13.55,-47.97,-10.13
18.01,-8.79,-21.91
35.10,-3.30,-3.42
27.22,-3.66,16.54
15.01,-2.56,24.48
12.21,-3.91,31.80
10.50,0.49,48.65
15.44,14.95,76.84
30.58,32.10,107.36
47.06,51.15,142.27
61.95,68.66,178.16
71.23,76.42,204.96
75.81,79.96,225.77
75.81,77.76,232.36
67.20,69.15,228.03
47.00,57.37,213.07
27.89,33.94,182.74
18.55,29.42,139.65
11.72,28.38,94.54
5.55,17.27,64.64
0.37,12.02,46.69
-1.77,13.92,36.50
-7.14,13.00,17.76
-6.41,11.23,-7.20
-9.22,8.12,-28.32
-13.67,6.47,-56.58
-18.37,1.40,-90.45
-25.09,-1.46,-122.07
-34.91,-0.12,-143.19
-41.44,-0.79,-148.99
-39.49,-3.72,-135.62
-28.81,-7.87,-103.94
-16.17,-15.44,-63.84
-6.41,-27.34,-27.40
2.38,-42.05,-4.70
11.90,-30.88,-3.05
27.77,-4.64,0.85
52.98,-6.16,-1.46
64.76,-24.05,-7.20
82.64,-31.31,-7.57
95.58,-28.08,-2.56
100.22,-28.32,5.31
105.16,-28.02,9.83
103.88,-22.40,11.23
89.72,-15.14,10.07
67.50,-8.79,3.42
42.91,-2.20,1.59
22.40,-3.30,0.06
7.45,0.79,-2.08
-5.13,2.44,-5.68
-17.09,10.93,-10.86
-24.60,15.50,-17.33
-33.02,10.50,-33.14
-41.81,6.29,-55.66
-47.30,4.88,-78.49
-57.98,10.13,-104.74
-61.46,14.34,-129.82
-61.95,12.88,-149.84
-64.70,5.37,-160.46
-65.73,-7.20,-158.94
-63.96,-23.07,-146.67
-60.06,-39.25,-125.43
-51.70,-52.80,-98.69
-38.27,-63.78,-68.18
-23.13,-71.11,-34.42
-13.73,-70.25,-0.06
-13.98,-54.81,22.16
10.07,-17.46,0.24
20.32,-13.00,-3.36
12.21,-26.31,0.67
-3.85,-27.77,11.78
1.34,-20.08,23.38
16.97,-2.81,41.99
30.03,13.24,68.79
35.83,22.16,88.56
44.25,26.73,113.10
















-,-,-
-6.59,-21.79,7.51
-7.51,-25.15,10.80
-8.24,-28.81,15.38
-8.48,-33.45,19.53
-8.97,-37.96,21.18
-9.70,-37.05,15.08
-3.30,-24.35,-4.88
5.62,-18.43,-3.30
7.02,-14.95,6.84
7.39,-8.36,9.40
10.07,-3.05,6.71
12.33,-0.18,4.21
9.28,0.85,3.36
4.33,0.37,3.17
1.77,-1.04,2.69
1.04,-2.01,1.04
-0.18,-3.05,-0.67
-0.85,-3.66,-1.22
-0.92,-3.42,-0.92
-0.67,-2.50,-0.43
-0.55,-1.59,0.06
0.06,-0.85,0.18
0.37,0.00,0.00
0.31,0.31,-0.31
-0.06,0.67,0.00
-0.55,0.98,0.24
-0.79,1.16,0.24
-0.61,1.16,0.37
0.12,0.79,0.43
0.98,0.06,0.43
1.34,-1.22,0.67
-0.43,-2.87,0.43
-1.34,-4.64,3.17
1.77,-4.94,19.78
8.12,7.57,47.97
22.16,28.75,84.41
41.81,46.02,127.20
62.99,67.50,173.28
72.94,72.27,205.93
73.79,77.15,209.47
72.27,83.98,191.65
63.48,81.97,164.98
48.77,66.28,129.88
29.85,33.94,80.14
15.32,17.21,37.17
2.50,5.25,18.86
-9.70,-1.83,6.04
-19.59,-8.00,-12.27
-26.25,-13.73,-24.78
-36.32,-10.74,-37.05
-50.96,0.67,-61.46
-68.97,9.22,-83.98
-81.48,14.77,-101.38
-88.01,21.12,-113.40
-91.92,28.87,-112.67
-88.62,36.19,-95.15
-76.42,37.41,-66.59
-64.27,30.76,-34.61
-54.32,18.98,-3.91
-47.06,4.15,22.28
-41.63,-15.14,40.28
-37.17,-25.63,29.11
-17.76,-21.00,-6.35
11.17,-17.52,-3.60
34.97,-2.32,15.87
58.11,14.22,32.84
92.83,17.40,47.42
125.12,0.06,54.32
143.68,-31.19,50.66
156.92,-54.99,42.72
169.19,-67.87,45.04
178.34,-70.13,48.28
179.93,-57.68,41.50
180.24,-43.88,36.56
166.38,-26.43,40.89
126.59,-11.29,32.90
82.58,-3.85,19.41
41.87,4.03,5.25
13.43,3.48,-5.37
-3.05,11.41,-7.81
-14.47,25.27,-8.42
-22.52,24.35,-15.69
-31.49,19.96,-30.15
-41.87,15.32,-54.14
-53.41,10.74,-84.84
-65.49,7.87,-120.06
-77.21,4.88,-154.17
-90.94,0.31,-182.98
-102.84,-7.51,-200.07
-108.83,-22.83,-202.70
-108.22,-44.80,-190.19
-102.05,-69.15,-162.60
-93.51,-90.88,-122.13
-86.85,-103.52,-72.45
-84.84,-99.24,-26.67
-53.22,-50.84,-46.39
-17.40,-31.31,-49.26
-17.58,-27.71,-24.78
-13.85,-24.48,8.48
-7.63,-7.75,16.11
2.14,-5.00,13.79
11.29,-7.87,31.01
20.45,15.63,70.80
50.23,47.55,126.71
83.98,77.45,195.80
113.28,94.91,262.70
136.84,103.76,317.81
160.83,108.58,356.93
166.63,96.01,363.10
147.95,84.96,328.37
113.46,70.07,263.49
72.20,63.17,187.99
34.67,50.42,117.00
10.93,38.02,75.20
-5.13,26.25,41.63
-11.66,14.04,14.53
-15.63,6.71,-13.92
-17.76,4.94,-44.07
-25.63,11.17,-88.68
-34.61,10.93,-134.40
