-,-,-
3.91,-4.09,-0.06
3.42,-1.46,0.43
3.54,-0.61,0.85
3.36,-0.67,1.71
2.93,-1.34,1.95
2.26,-2.14,1.71
1.95,-2.69,1.53
1.95,-2.93,1.04
2.01,-3.05,0.18
2.14,-2.87,-0.55
2.32,-2.44,-1.16
2.32,-1.89,-1.46
1.71,-1.22,-1.16
1.77,0.00,-0.79
3.05,1.04,-0.24
5.00,1.95,0.67
6.41,2.56,1.22
6.77,2.20,1.71
6.29,0.79,1.77
5.74,-0.92,1.65
5.07,-2.44,1.77
4.58,-3.48,1.53
6.77,-4.27,1.34
11.72,-6.47,2.38
21.42,-15.20,4.46
34.79,-24.60,10.07
49.62,-35.16,19.59
61.58,-31.98,25.02
73.85,-31.01,31.37
84.11,-25.02,34.42
99.24,-20.81,43.03
114.44,-20.94,51.94
128.72,-24.11,52.49
142.33,-31.19,51.39
145.87,-39.43,51.15
140.44,-43.64,42.48
131.84,-47.12,34.00
116.64,-41.69,41.63
103.58,-32.71,40.53
93.87,-25.02,35.83
71.78,-11.90,33.02
50.23,-3.85,20.02
30.09,6.77,8.00
13.12,15.26,-0.49
5.86,9.34,-5.25
4.58,0.79,-8.42
-1.53,-6.23,-12.63
-17.21,-12.39,-18.68
-37.72,-16.85,-24.72
-59.81,-12.70,-31.68
-84.66,8.54,-33.63
-105.77,41.63,-30.46
-116.39,73.85,-31.56
-120.67,95.28,-33.87
-124.39,105.47,-34.30
-128.54,104.31,-34.18
-129.82,93.32,-31.37
-125.12,76.66,-24.17
-118.47,58.84,-12.15
-109.92,42.42,2.01
-100.04,27.59,18.92
-93.51,15.81,36.38
-87.34,6.77,50.42
-79.22,-3.72,59.20
-66.16,-19.84,61.04
-49.62,-34.24,51.57
-22.77,-31.01,20.20
-11.84,-13.92,-0.12
7.02,2.38,5.74
29.11,1.22,19.65
54.38,-3.54,35.28
78.98,-4.94,41.08
102.97,1.40,38.70
117.25,1.65,40.10
127.32,-4.70,40.41
130.19,-16.91,42.97
131.35,-29.11,44.31
138.31,-29.42,39.61
148.56,-24.48,49.44
157.29,-21.97,57.74
161.99,-24.72,53.77
157.78,-24.23,49.26
143.92,-27.95,47.06
120.79,-20.94,39.61
88.93,-10.99,37.17
59.88,-6.84,33.08
35.64,5.07,24.35
22.58,10.01,14.10
20.69,14.04,11.54
22.77,15.75,11.05
19.78,11.17,12.51
11.35,8.54,9.95
2.93,11.23,0.12
-4.76,21.18,-24.41
-11.72,38.09,-61.46
-17.33,52.92,-100.40
-23.32,62.32,-137.02
-30.15,66.41,-168.40
-37.29,63.84,-192.02
-40.95,55.66,-207.58
-43.21,43.09,-215.64
-46.69,26.31,-217.53
-47.67,10.19,-214.29
-34.61,-1.46,-207.89
-31.01,-8.67,-190.98
-35.71,-16.30,-166.81
-40.10,-23.44,-139.10
-46.88,-30.58,-110.47
-56.03,-39.06,-83.98
-65.92,-52.86,-65.49
-64.21,-67.57,-56.40
-62.26,-84.78,-50.54
-63.35,-95.64,-40.16
-69.82,-90.27,-22.09
-69.89,-69.95,-4.76
-40.65,-40.77,-1.22
1.16,-14.47,-0.73
0.43,-8.97,13.79
3.42,-10.01,20.14
9.22,-8.30,24.17
17.70,-5.74,31.07
22.71,-3.78,36.56
24.35,-0.67,45.23
23.74,2.93,52.12
19.17,8.30,64.76
15.63,13.18,76.84
12.45,22.71,86.79
