-,-,-
1.53,12.08,-4.76
2.14,15.14,-5.13
3.17,17.03,-4.33
4.03,17.88,-2.20
3.91,18.01,0.85
3.85,17.33,3.48
3.36,15.44,5.92
3.48,12.88,8.42
3.11,9.40,11.78
1.77,6.16,14.47
1.34,3.05,15.08
1.65,-0.31,14.04
1.28,-3.23,13.61
0.24,-4.88,14.22
0.61,-4.64,15.38
1.34,-4.21,16.17
1.65,-4.09,14.59
1.95,-4.52,10.50
2.01,-4.58,6.41
1.83,-3.78,3.72
0.92,-2.26,2.14
-0.06,-0.61,1.53
-0.37,1.04,2.26
0.06,2.08,2.99
0.12,1.83,3.17
1.40,0.24,3.91
2.44,-1.22,5.62
2.26,-2.32,6.41
1.77,-3.72,4.82
1.65,-4.82,2.01
2.14,-5.98,0.92
2.93,-8.00,0.79
2.87,-12.15,0.73
2.20,-18.31,0.31
2.44,-25.27,1.10
4.21,-32.78,4.33
6.65,-41.14,10.07
9.40,-49.74,17.15
12.02,-56.52,25.76
8.85,-45.41,21.91
15.56,-17.21,-0.12
33.57,-8.54,5.25
29.60,-3.66,32.84
29.30,6.53,50.35
44.13,22.40,66.89
63.48,30.64,89.66
85.33,33.75,116.46
118.41,24.72,152.28
111.69,19.59,190.49
97.41,24.90,197.02
84.47,19.41,195.07
65.25,-0.85,169.56
45.78,-0.37,116.64
31.07,1.22,65.80
17.76,-2.93,37.41
6.41,0.24,23.50
-6.84,0.37,2.62
-12.51,-2.56,-10.99
-18.49,-5.86,-17.15
-25.51,-9.34,-25.21
-37.41,-8.48,-35.64
-52.55,-2.38,-52.37
-68.24,5.13,-67.44
-83.07,16.05,-84.72
-99.67,26.86,-96.25
-107.85,37.66,-96.62
-105.10,43.03,-83.68
-96.86,40.59,-62.93
-88.38,34.18,-43.40
-80.57,25.45,-28.26
-73.00,15.20,-15.75
-63.96,2.99,-3.54
-52.25,-13.18,8.61
-42.66,-30.21,17.46
-34.73,-38.02,17.09
-28.56,-20.51,-2.69
2.81,-9.28,-7.14
25.94,-6.84,2.01
31.98,0.79,13.43
46.14,9.46,22.52
67.99,19.78,33.81
91.49,11.84,43.40
115.42,-5.49,48.40
133.85,-12.02,47.97
148.38,-19.96,53.59
156.80,-20.45,56.34
162.96,-15.26,54.38
167.91,-18.62,52.25
168.46,-17.70,49.56
166.20,-16.85,45.53
155.15,-20.63,36.93
141.24,-16.05,25.45
122.86,-10.38,16.24
96.44,-8.54,2.75
69.46,1.77,1.77
45.59,-0.43,3.54
23.93,-1.59,6.23
9.58,1.77,2.44
-3.78,10.13,3.72
-16.54,10.86,1.28
-26.55,2.93,-3.66
-30.03,-4.52,-8.54
-32.65,-6.96,-11.54
-37.96,-0.79,-12.02
-46.02,16.17,-14.34
-55.73,30.88,-32.47
-63.23,36.68,-55.30
-69.58,34.85,-76.60
-77.45,31.86,-99.00
-86.43,33.45,-125.37
-89.72,34.48,-153.50
-88.75,30.03,-176.64
-83.25,18.98,-185.55
-77.15,4.64,-176.39
-72.20,-8.42,-154.54
-68.97,-18.62,-127.69
-65.19,-25.45,-101.44
-59.02,-31.68,-77.15
-50.90,-40.28,-54.81
-41.14,-48.03,-33.69
-31.86,-52.37,-14.53
-23.25,-23.56,-21.36
-1.77,-1.28,-26.49
10.99,-6.53,-11.96
-2.87,-16.36,-3.60
-7.14,-12.76,-3.85
-3.42,-8.36,-6.23
-5.19,-8.67,-9.70
-8.30,-8.30,-10.01
-3.36,-8.79,-2.14
5.19,-5.37,19.35
13.24,2.62,36.13
27.47,5.31,56.40
37.84,18.19,75.44
54.93,23.19,97.53
63.11,31.80,123.05
71.78,31.56,144.04
77.21,26.31,155.76
77.09,21.97,164.86
79.77,24.72,180.85
78.67,27.59,196.59
81.48,12.88,211.24
75.26,-2.87,211.61
73.06,-21.42,199.52
63.29,-26.86,188.17
54.93,-24.29,177.06
50.29,-28.44,161.74
40.04,-34.79,145.39
27.95,-36.50,119.93
15.20,-31.98,89.90
3.36,-21.79,52.12
12.21,-16.42,41.32
7.45,-15.50,38.33
2.50,-10.99,24.96
1.77,-1.95,12.51
2.08,3.17,1.28
0.79,7.20,1.10
-0.67,9.95,1.65
-3.11,11.78,0.98
-4.94,13.67,-0.37
-8.79,16.30,-5.37
-15.01,21.79,-26.67
-19.96,30.21,-61.28
-26.67,39.49,-89.78
-37.17,49.07,-109.25
-44.68,58.96,-124.39
-47.91,66.65,-137.39
-47.61,69.34,-143.92
-42.97,63.23,-138.06
-32.71,46.94,-115.91
-20.63,24.78,-80.57
-10.25,1.83,-46.39
-3.66,-18.49,-22.83
0.92,-35.95,-9.46
4.09,-51.09,-4.27
6.29,-67.44,-3.91
8.24,-54.14,-2.32
13.61,-24.72,4.82
59.27,-11.96,-0.92
68.18,-14.28,-4.15
















-,-,-
1.65,1.22,1.10
1.34,1.28,1.59
1.16,1.28,2.20
1.10,1.28,2.08
0.85,1.16,1.65
1.04,1.28,1.28
1.34,1.10,1.28
1.83,1.22,1.65
2.26,1.34,1.77
2.38,0.92,2.01
2.01,0.92,1.95
1.65,1.04,1.65
1.77,1.22,1.40
1.89,1.10,1.53
1.71,0.98,1.46
1.59,1.10,1.59
1.22,1.04,1.46
1.04,1.10,1.10
0.92,1.28,0.85
1.16,1.40,0.61
1.40,1.71,0.24
1.46,1.65,0.31
1.65,1.83,0.37
1.71,1.65,0.67
1.59,1.34,1.04
1.53,0.98,1.22
2.01,0.43,1.04
1.83,-0.18,1.04
1.22,0.06,0.98
1.04,0.37,0.92
1.10,0.67,0.92
1.22,0.73,0.85
1.46,0.85,0.61
1.28,1.04,0.43
1.22,1.04,0.24
1.34,1.16,0.06
1.46,0.98,-0.49
1.46,0.61,-1.40
1.77,0.24,-2.01
2.20,-0.06,-1.77
1.95,-0.18,-1.65
1.89,-0.37,-2.14
1.71,-0.73,-3.23
1.46,-1.46,-5.49
2.50,-2.08,-9.40
2.99,-1.40,-13.18
1.10,-0.43,-17.03
-3.30,-1.46,-23.80
-3.05,-7.08,-32.10
-1.83,-18.98,-40.10
-1.40,-34.55,-46.45
-3.78,-52.00,-49.74
-8.54,-70.37,-46.51
-15.01,-85.33,-35.34
-21.85,-92.10,-19.29
-30.94,-85.21,-5.92
-31.01,-56.46,-12.02
-10.62,-38.02,-16.48
