
-,-,-
4.39,-1.59,-0.85
4.03,-1.65,-1.16
3.66,-1.40,-1.83
2.93,-1.04,-2.69
2.08,-0.67,-3.60
0.98,0.06,-4.39
0.18,0.37,-4.88
0.06,0.55,-4.64
0.85,0.37,-3.97
1.89,-0.37,-2.87
2.75,-0.73,-1.71
2.93,-1.28,-0.79
3.05,-1.71,-0.18
2.69,-2.01,0.31
2.99,-1.89,0.31
3.36,-1.89,0.24
3.30,-1.28,-0.06
2.81,-0.73,-0.73
1.95,-0.37,-1.71
0.61,0.24,-2.69
0.31,0.37,-3.54
0.37,0.12,-3.97
0.24,-0.06,-4.27
0.37,-0.49,-3.91
0.67,-0.73,-3.48
1.10,-0.85,-3.17
1.16,-0.85,-3.78
1.22,-0.79,-5.25
0.55,-0.37,-7.63
0.12,0.12,-11.23
3.54,-0.06,-15.14
11.41,0.06,-17.27
20.02,0.37,-17.88
31.13,1.28,-17.70
32.78,3.72,-17.58
34.42,5.19,-21.67
33.57,3.17,-36.50
34.55,3.48,-56.88
44.07,2.99,-74.16
54.20,2.75,-83.25
54.69,3.11,-85.45
46.75,12.57,-97.96
44.68,11.60,-90.88
47.49,0.49,-88.56
47.12,-0.92,-75.38
46.75,-2.26,-50.05
45.65,-5.49,-40.34
52.19,-11.90,-24.90
54.08,-13.18,-7.20
52.06,-13.49,6.77
49.50,-13.92,17.94
38.82,-8.00,14.89
23.50,4.33,2.44
8.61,16.48,1.83
-10.01,20.02,16.42
-36.62,26.18,17.21
-63.54,31.01,12.82
-82.09,31.86,18.68
-84.41,25.39,51.39
-78.67,14.53,87.59
-76.66,1.77,99.49
-76.17,1.40,95.40
-78.25,6.53,94.18
-78.12,1.59,92.71
-75.93,-10.07,82.95
-71.53,-21.67,66.28
-64.51,-31.92,43.15
-62.99,-41.38,15.69
-66.04,-48.34,-12.45
-67.32,-52.37,-43.76
-57.62,-48.89,-72.94
-34.67,-19.35,-70.74
-8.18,3.11,-50.60
26.25,-7.20,-28.69
47.97,-10.74,-8.73
69.82,-13.79,6.23
100.34,-23.07,21.12
121.22,-27.10,25.82
124.69,-25.57,6.90
122.68,-16.78,-3.36
111.88,0.24,-30.82
98.57,9.77,-51.76
81.60,19.17,-70.01
69.82,26.67,-71.84
63.78,35.03,-90.94
53.59,44.62,-97.17
47.67,38.09,-101.50
44.07,29.85,-84.35
42.66,23.01,-62.68
44.80,16.78,-53.41
47.73,9.46,-38.15
48.28,-0.61,-13.31
40.59,-4.33,-5.00
29.85,-4.39,-1.77
15.75,-3.05,5.25
1.89,-0.24,8.42
-11.17,7.20,10.99
-24.11,14.53,16.30
-36.38,16.66,22.89
-45.84,15.38,33.08
-49.01,14.77,63.42
-48.46,11.54,98.63
-40.41,10.80,114.44
-34.36,16.30,112.67
-31.07,14.16,104.19
-28.14,0.00,89.66
-27.10,-15.50,66.28
-30.94,-27.71,41.14
-33.63,-38.51,17.70
-37.11,-52.19,-6.47
-42.72,-65.12,-27.77
-46.51,-79.41,-44.07
-44.43,-89.84,-55.18
-47.79,-53.77,-49.32
-56.15,-10.07,-34.42
-28.50,-21.85,-18.86
-24.48,-26.98,-5.92
-24.90,-31.86,6.23
-2.69,-50.23,22.03
16.72,-57.62,31.68
18.62,-62.68,31.19
51.94,-93.02,31.56
58.17,-80.81,14.40
61.77,-59.57,-2.08
64.33,-47.79,-19.23
80.02,-41.75,-43.82
67.57,-12.02,-47.97
72.88,-7.45,-59.08
68.79,9.22,-55.24
65.06,23.80,-56.21
64.70,35.95,-70.43
68.73,36.13,-59.20
64.88,38.02,-38.15
58.17,54.20,-21.42
53.34,58.96,-11.23
44.56,68.36,-5.25
35.16,60.79,12.45
26.18,46.81,29.30
6.65,43.03,40.71
-14.47,29.91,42.48
-35.71,13.37,34.18
-57.86,21.85,45.78
-70.25,30.46,70.74
-88.81,21.00,91.43
-82.34,-10.01,79.53
-65.73,-26.06,72.02
-55.91,-29.05,62.32
-50.84,-42.48,54.14
-43.03,-45.17,37.11
-32.96,-49.32,30.15
-27.22,-47.06,23.50
-13.24,-45.10,26.00
-6.65,-44.01,26.37
4.76,-45.59,24.17
4.88,-25.63,17.21
